mmsi,dataset,label,count
219014161,Training,Trawler,1
219014276,Test,Trawler,1
219014851,Training,Trawler,1
219015103,Training,Trawler,1
219015338,Training,Trawler,1
219015362,Test,Trawler,1
219015617,Test,Trawler,1
219016689,Test,Trawler,1
219016764,Training,Trawler,1
219016971,Training,Trawler,1
219017525,Training,Passenger,15
219017843,Test,Trawler,1
219017895,Training,Trawler,1
219018405,Training,Trawler,1
219018852,Test,Trawler,1
219019093,Test,Trawler,1
219019287,Training,Trawler,1
219019555,Training,Trawler,1
219019804,Test,Trawler,1
219020304,Test,Trawler,1
219020578,Test,Trawler,1
219020634,Training,Trawler,1
219022000,Training,Trawler,1
219024000,Training,Trawler,1
219060000,Training,Purse seine,4
219063000,Test,Trawler,1
219081000,Test,Cargo/Tanker,1
219084000,Training,Cargo/Tanker,2
219106000,Training,Trawler,1
219108000,Training,Trawler,1
219117000,Test,Cargo/Tanker,1
219119000,Test,Cargo/Tanker,1
219121000,Training,Trawler,1
219132000,Training,Cargo/Tanker,1
219138000,Training,Trawler,1
219139000,Training,Trawler,1
219140000,Training,Trawler,1
219157000,Test,Cargo/Tanker,1
219168000,Training,Trawler,1
219176000,Test,Trawler,1
219188000,Training,Trawler,1
219218000,Training,Trawler,1
219220000,Test,Trawler,1
219240000,Test,Trawler,1
219245000,Training,Cargo/Tanker,1
219248000,Test,Cargo/Tanker,1
219257000,Training,Trawler,1
219269000,Training,Cargo/Tanker,1
219271000,Test,Trawler,1
219291000,Training,Cargo/Tanker,2
219292000,Test,Cargo/Tanker,2
219294000,Training,Trawler,1
219318000,Test,Cargo/Tanker,1
219328000,Training,Trawler,1
219330000,Test,Trawler,1
219340000,Test,Trawler,1
219363000,Test,Cargo/Tanker,1
219398000,Test,Cargo/Tanker,1
219414000,Training,Cargo/Tanker,2
219421000,Training,Trawler,1
219424000,Training,Trawler,1
219430000,Training,Cargo/Tanker,1
219431000,Training,Cargo/Tanker,1
219435000,Training,Cargo/Tanker,1
219437000,Test,Cargo/Tanker,2
219439000,Test,Trawler,1
219443000,Test,Trawler,1
219446000,Training,Trawler,1
219455000,Training,Cargo/Tanker,1
219467000,Test,Trawler,1
219481000,Training,Trawler,1
219488000,Test,Cargo/Tanker,1
219493000,Training,Trawler,1
219503000,Training,Trawler,1
219507000,Training,Trawler,1
219536000,Training,Trawler,1
219597000,Test,Trawler,1
219633000,Training,Trawler,1
219675000,Training,Cargo/Tanker,1
219689000,Training,Trawler,1
219697000,Training,Trawler,1
219709000,Test,Trawler,1
219740000,Test,Trawler,1
219743000,Test,Trawler,1
219751000,Training,Trawler,1
219754000,Training,Trawler,1
219765000,Training,Trawler,1
219787000,Training,Trawler,1
219793000,Training,Trawler,1
219796000,Training,Trawler,1
219801000,Test,Trawler,1
219862000,Training,Trawler,1
219867000,Training,Trawler,1
219871000,Training,Trawler,1
219882000,Training,Cargo/Tanker,1
219904000,Training,Trawler,1
219921000,Training,Trawler,1
219936000,Test,Trawler,1
219948000,Training,Trawler,1
219956000,Training,Trawler,1
219959000,Training,Trawler,1
220002000,Training,Cargo/Tanker,1
220012000,Test,Trawler,1
220032000,Training,Trawler,1
220038000,Training,Trawler,1
220042000,Training,Trawler,1
220043000,Training,Trawler,1
220046000,Training,Trawler,1
220073000,Training,Trawler,1
220076000,Test,Trawler,1
220088000,Training,Trawler,1
220099000,Training,Trawler,1
220109000,Training,Trawler,1
220125000,Training,Cargo/Tanker,1
220127000,Test,Trawler,1
220128000,Training,Trawler,1
220135000,Test,Trawler,1
220137000,Test,Trawler,1
220138000,Test,Trawler,1
220142000,Training,Trawler,1
220151000,Training,Trawler,1
220166000,Test,Trawler,1
220182000,Training,Trawler,1
220198000,Training,Cargo/Tanker,2
220202000,Training,Trawler,1
220204000,Training,Trawler,1
220205000,Training,Trawler,1
220207000,Training,Cargo/Tanker,1
220213000,Training,Trawler,1
220216000,Training,Cargo/Tanker,1
220223000,Test,Cargo/Tanker,1
220225000,Test,Trawler,1
220228000,Test,Trawler,1
220234000,Training,Cargo/Tanker,1
220236000,Training,Cargo/Tanker,1
220242000,Training,Trawler,1
220247000,Training,Trawler,1
220253000,Test,Cargo/Tanker,2
220256000,Training,Trawler,1
220257000,Test,Trawler,1
220279000,Test,Trawler,1
220283000,Test,Trawler,1
220284000,Training,Cargo/Tanker,1
220298000,Training,Cargo/Tanker,1
220301000,Training,Cargo/Tanker,1
220304000,Training,Trawler,1
220307000,Test,Trawler,1
220317000,Training,Trawler,1
220323000,Training,Trawler,1
220327000,Training,Trawler,1
220329000,Test,Trawler,1
220333000,Training,Trawler,1
220334000,Training,Trawler,1
220336000,Test,Trawler,1
220338000,Test,Trawler,1
220339000,Training,Trawler,1
220341000,Training,Trawler,1
220343000,Training,Trawler,1
220345000,Training,Trawler,1
220349000,Training,Trawler,1
220351000,Test,Trawler,1
220352000,Test,Trawler,1
220356000,Training,Trawler,1
220359000,Training,Trawler,1
220369000,Test,Trawler,1
220375000,Training,Trawler,1
220383000,Test,Trawler,1
220384000,Training,Cargo/Tanker,2
220453000,Training,Trawler,1
220461000,Test,Purse seine,4
220463790,Training,Longliner,3
220464000,Test,Cargo/Tanker,1
220482000,Training,Trawler,1
220507000,Training,Trawler,1
220514000,Test,Cargo/Tanker,1
220521000,Test,Cargo/Tanker,1
220544000,Training,Trawler,1
220545000,Test,Cargo/Tanker,1
220560000,Training,Cargo/Tanker,1
220596000,Test,Cargo/Tanker,1
220600000,Training,Cargo/Tanker,1
220609000,Test,Cargo/Tanker,1
220614000,Training,Cargo/Tanker,1
220616000,Test,Trawler,1
220628000,Training,Trawler,1
222222222,Training,Longliner,4
224000390,Training,Trawler,1
224001760,Training,Trawler,1
224002820,Test,Trawler,1
224003450,Test,Trawler,1
224003530,Test,Purse seine,4
224003580,Training,Purse seine,4
224004000,Training,Trawler,1
224004420,Test,Purse seine,4
224004530,Training,Trawler,1
224004680,Test,Purse seine,4
224004720,Training,Purse seine,4
224004770,Training,Purse seine,3
224004800,Training,Purse seine,4
224004950,Test,Trawler,1
224005190,Test,Trawler,1
224005220,Training,Trawler,1
224005270,Training,Trawler,1
224005540,Training,Trawler,1
224005590,Training,Trawler,1
224005790,Training,Longliner,4
224005830,Test,Purse seine,4
224005870,Test,Purse seine,4
224006570,Test,Purse seine,4
224006930,Training,Trawler,1
224006950,Training,Trawler,1
224007640,Test,Trawler,1
224007840,Training,Trawler,1
224008250,Test,Trawler,1
224008640,Training,Purse seine,4
224009000,Test,Trawler,1
224009240,Test,Trawler,1
224009250,Test,Trawler,1
224009750,Training,Purse seine,4
224009840,Test,Purse seine,4
224009880,Test,Trawler,1
224010000,Training,Longliner,4
224010590,Test,Purse seine,4
224010630,Training,Trawler,1
224010730,Training,Trawler,1
224010920,Test,Trawler,1
224010950,Test,Trawler,1
224010960,Training,Trawler,1
224010990,Test,Purse seine,4
224011130,Training,Purse seine,3
224011150,Training,Trawler,1
224011160,Training,Trawler,1
224011270,Training,Trawler,1
224011290,Test,Trawler,1
224011990,Training,Longliner,4
224012280,Training,Trawler,1
224012660,Training,Purse seine,4
224012850,Test,Purse seine,4
224012860,Training,Trawler,1
224012890,Test,Purse seine,4
224013020,Training,Trawler,1
224013050,Test,Trawler,1
224013090,Training,Trawler,1
224013220,Test,Trawler,1
224013460,Test,Trawler,1
224013710,Training,Trawler,1
224013780,Training,Trawler,1
224014120,Test,Trawler,1
224014210,Training,Trawler,1
224014270,Training,Trawler,1
224014440,Test,Trawler,1
224014460,Training,Trawler,1
224014490,Training,Trawler,1
224014550,Training,Trawler,1
224014850,Test,Purse seine,4
224014890,Test,Trawler,1
224015120,Test,Purse seine,4
224015220,Training,Purse seine,4
224015550,Training,Purse seine,4
224016000,Training,Longliner,3
224016530,Test,Longliner,4
224016630,Test,Purse seine,4
224016930,Test,Longliner,4
224017000,Training,Longliner,4
224017460,Training,Purse seine,4
224017830,Training,Longliner,3
224018260,Test,Purse seine,4
224018350,Training,Trawler,1
224018370,Test,Trawler,1
224018390,Test,Purse seine,4
224018440,Test,Longliner,3
224018460,Test,Purse seine,3
224018520,Test,Trawler,1
224018530,Training,Trawler,1
224018890,Training,Trawler,1
224019440,Training,Trawler,1
224019470,Training,Purse seine,4
224019630,Test,Purse seine,4
224019680,Test,Purse seine,4
224020000,Training,Longliner,4
224020170,Test,Longliner,4
224020220,Test,Trawler,1
224020230,Training,Longliner,4
224020390,Training,Purse seine,4
224020750,Test,Purse seine,4
224020790,Training,Longliner,3
224020840,Test,Purse seine,4
224020890,Test,Longliner,4
224020990,Test,Purse seine,4
224021270,Training,Trawler,1
224021340,Training,Purse seine,3
224021460,Test,Purse seine,4
224021550,Test,Purse seine,4
224021580,Test,Purse seine,4
224021630,Training,Trawler,1
224021640,Test,Purse seine,4
224021650,Training,Purse seine,4
224021820,Training,Longliner,3
224021860,Test,Trawler,1
224021940,Test,Purse seine,3
224022140,Training,Trawler,1
224022170,Training,Trawler,1
224022330,Test,Purse seine,3
224022490,Test,Purse seine,4
224022620,Training,Purse seine,3
224022730,Test,Purse seine,4
224022810,Training,Purse seine,3
224023480,Test,Purse seine,3
224023580,Training,Purse seine,4
224023970,Training,Purse seine,4
224024000,Training,Longliner,3
224024450,Training,Longliner,4
224024480,Training,Purse seine,4
224024540,Training,Purse seine,4
224025180,Test,Trawler,1
224025440,Test,Longliner,4
224025780,Test,Trawler,1
224025970,Test,Purse seine,3
224026480,Training,Trawler,1
224026690,Test,Trawler,1
224026780,Training,Purse seine,4
224026860,Training,Trawler,1
224027160,Training,Trawler,1
224027520,Test,Trawler,1
224027550,Training,Trawler,1
224027970,Test,Trawler,1
224028250,Test,Purse seine,4
224028550,Test,Purse seine,4
224029390,Training,Trawler,1
224029580,Test,Purse seine,4
224029760,Training,Longliner,3
224029830,Test,Purse seine,4
224030890,Training,Purse seine,4
224030980,Test,Trawler,1
224031680,Training,Purse seine,4
224031980,Test,Trawler,1
224031990,Training,Trawler,1
224032270,Training,Trawler,1
224032470,Training,Purse seine,4
224033000,Training,Trawler,1
224033380,Training,Purse seine,4
224040000,Training,Longliner,3
224040240,Training,Purse seine,4
224040260,Training,Purse seine,4
224040470,Training,Purse seine,4
224041240,Training,Trawler,1
224041540,Training,Purse seine,4
224042160,Training,Purse seine,4
224042650,Training,Trawler,1
224042740,Test,Purse seine,4
224042780,Test,Purse seine,4
224042880,Training,Purse seine,4
224043370,Training,Purse seine,4
224043560,Test,Longliner,3
224043730,Training,Trawler,1
224043770,Training,Trawler,1
224043850,Test,Trawler,1
224044170,Training,Trawler,1
224044230,Training,Trawler,1
224044240,Training,Trawler,1
224044370,Test,Trawler,1
224044840,Test,Trawler,1
224044870,Training,Longliner,3
224045150,Test,Trawler,1
224045180,Test,Trawler,1
224045260,Training,Longliner,4
224045880,Training,Purse seine,4
224045930,Training,Longliner,3
224046190,Test,Purse seine,3
224046360,Test,Purse seine,4
224046570,Test,Trawler,1
224046990,Training,Trawler,1
224047170,Test,Trawler,1
224047270,Test,Purse seine,4
224047360,Test,Trawler,1
224047430,Test,Trawler,1
224047490,Test,Trawler,1
224047870,Training,Trawler,1
224047990,Training,Longliner,3
224048150,Training,Longliner,4
224048290,Training,Trawler,1
224048840,Training,Purse seine,4
224048850,Training,Trawler,1
224048880,Training,Purse seine,4
224048990,Training,Trawler,1
224049140,Training,Trawler,1
224049160,Training,Trawler,1
224049260,Training,Purse seine,4
224049270,Training,Trawler,1
224049380,Training,Trawler,1
224049460,Training,Longliner,3
224049530,Test,Longliner,4
224049540,Test,Purse seine,3
224049550,Training,Trawler,1
224049630,Training,Longliner,4
224049640,Test,Trawler,1
224049650,Test,Purse seine,4
224049860,Training,Longliner,3
224050000,Training,Longliner,3
224050240,Test,Purse seine,4
224050450,Test,Trawler,1
224050530,Test,Trawler,1
224050560,Test,Purse seine,4
224050570,Training,Purse seine,4
224050850,Training,Purse seine,4
224051160,Test,Purse seine,4
224051190,Test,Trawler,1
224051330,Training,Trawler,1
224051350,Test,Longliner,4
224051560,Training,Purse seine,3
224051590,Training,Trawler,1
224051650,Training,Purse seine,4
224051690,Training,Trawler,1
224052340,Training,Trawler,1
224052350,Training,Purse seine,4
224052360,Training,Purse seine,4
224052370,Test,Longliner,3
224052380,Training,Longliner,4
224052460,Training,Purse seine,4
224052850,Test,Purse seine,4
224053240,Test,Trawler,1
224053530,Training,Purse seine,4
224054950,Training,Purse seine,4
224054990,Training,Trawler,1
224055240,Test,Longliner,3
224055330,Training,Trawler,1
224055450,Training,Purse seine,4
224055830,Test,Purse seine,4
224055870,Training,Trawler,1
224055940,Training,Trawler,1
224056130,Test,Trawler,1
224056170,Training,Purse seine,4
224056190,Training,Purse seine,3
224057000,Test,Trawler,1
224057130,Training,Trawler,1
224057370,Training,Longliner,4
224057890,Training,Purse seine,4
224057930,Training,Trawler,1
224057990,Test,Trawler,1
224058130,Test,Trawler,1
224059230,Test,Purse seine,4
224059860,Training,Purse seine,4
224060150,Test,Purse seine,4
224060290,Training,Trawler,1
224060680,Training,Purse seine,3
224060850,Training,Purse seine,4
224061430,Training,Purse seine,4
224062360,Training,Trawler,1
224063280,Training,Trawler,1
224063670,Test,Trawler,1
224063680,Test,Purse seine,4
224063780,Training,Purse seine,4
224065000,Training,Trawler,1
224065290,Training,Purse seine,4
224065430,Test,Trawler,1
224066570,Test,Trawler,1
224066580,Test,Longliner,3
224066630,Training,Trawler,1
224066650,Training,Trawler,1
224066830,Training,Longliner,3
224066890,Test,Trawler,1
224066970,Training,Trawler,1
224067130,Training,Longliner,4
224067470,Training,Trawler,1
224067580,Training,Trawler,1
224067670,Test,Trawler,1
224067690,Training,Trawler,1
224068000,Test,Longliner,4
224068290,Training,Trawler,1
224068340,Training,Trawler,1
224068470,Training,Trawler,1
224068480,Test,Trawler,1
224068490,Test,Trawler,1
224068650,Training,Trawler,1
224069130,Test,Longliner,4
224069140,Test,Trawler,1
224069550,Training,Purse seine,4
224069690,Test,Longliner,4
224069840,Training,Purse seine,4
224069850,Training,Purse seine,4
224069870,Training,Trawler,1
224069930,Training,Trawler,1
224069960,Training,Longliner,4
224069970,Training,Longliner,3
224070000,Training,Purse seine,4
224070140,Training,Trawler,1
224070150,Test,Trawler,1
224070170,Test,Trawler,1
224070230,Test,Trawler,1
224070240,Training,Trawler,1
224070380,Test,Trawler,1
224070440,Test,Trawler,1
224070490,Training,Trawler,1
224070630,Test,Trawler,1
224071000,Training,Longliner,4
224071730,Test,Trawler,1
224071740,Test,Trawler,1
224071870,Training,Trawler,1
224071880,Training,Trawler,1
224071970,Training,Trawler,1
224071980,Test,Purse seine,4
224072000,Test,Cargo/Tanker,1
224072140,Test,Trawler,1
224072190,Test,Trawler,1
224072280,Training,Longliner,3
224072430,Training,Purse seine,4
224072470,Training,Purse seine,4
224072690,Training,Trawler,1
224072760,Training,Purse seine,4
224072890,Test,Trawler,1
224072990,Test,Purse seine,4
224073290,Training,Purse seine,4
224073390,Training,Trawler,1
224073460,Test,Purse seine,4
224073560,Training,Trawler,1
224073580,Training,Purse seine,4
224073630,Test,Purse seine,4
224073650,Test,Purse seine,4
224073660,Test,Trawler,1
224073830,Test,Trawler,1
224073960,Test,Purse seine,4
224074650,Test,Purse seine,4
224074660,Test,Trawler,1
224074680,Training,Trawler,1
224074740,Training,Trawler,1
224074890,Test,Purse seine,4
224074980,Test,Purse seine,4
224075000,Test,Trawler,1
224075190,Training,Purse seine,4
224075280,Test,Trawler,1
224075480,Training,Trawler,1
224075930,Test,Trawler,1
224076000,Training,Longliner,4
224076190,Training,Purse seine,4
224076360,Training,Trawler,1
224076430,Test,Trawler,1
224076530,Test,Trawler,1
224076590,Training,Trawler,1
224076970,Test,Purse seine,4
224077140,Test,Purse seine,4
224077240,Training,Purse seine,4
224077380,Training,Trawler,1
224077440,Training,Purse seine,4
224077590,Training,Purse seine,4
224078290,Test,Purse seine,4
224078380,Training,Trawler,1
224078780,Training,Trawler,1
224078870,Test,Trawler,1
224079000,Test,Trawler,1
224079040,Test,Trawler,1
224079240,Test,Purse seine,4
224079440,Training,Purse seine,4
224079580,Test,Trawler,1
224079840,Training,Purse seine,4
224079860,Test,Trawler,1
224080230,Training,Trawler,1
224080370,Test,Longliner,4
224080680,Training,Trawler,1
224080860,Test,Purse seine,4
224080940,Test,Trawler,1
224080990,Test,Trawler,1
224081130,Training,Longliner,4
224081150,Training,Trawler,1
224081430,Training,Longliner,4
224081690,Training,Longliner,4
224081790,Test,Longliner,3
224081840,Test,Longliner,3
224082230,Training,Trawler,1
224082260,Training,Longliner,4
224082360,Training,Trawler,1
224082780,Training,Trawler,1
224082850,Training,Purse seine,4
224082870,Training,Purse seine,4
224083240,Training,Trawler,1
224083350,Training,Trawler,1
224083520,Training,Purse seine,4
224083590,Training,Longliner,4
224083790,Training,Trawler,1
224084460,Training,Trawler,1
224084520,Test,Trawler,1
224085120,Training,Purse seine,4
224085130,Test,Trawler,1
224085250,Training,Purse seine,4
224085260,Training,Purse seine,4
224085290,Test,Trawler,1
224085560,Test,Purse seine,4
224085930,Test,Trawler,1
224086000,Test,Trawler,1
224086130,Test,Purse seine,4
224086550,Training,Trawler,1
224086630,Test,Trawler,1
224086640,Test,Trawler,1
224086740,Test,Purse seine,4
224086780,Training,Purse seine,4
224087000,Test,Trawler,1
224087230,Test,Trawler,1
224087260,Test,Purse seine,3
224087340,Test,Trawler,1
224087460,Test,Trawler,1
224087530,Training,Trawler,1
224087540,Training,Trawler,1
224087790,Training,Purse seine,4
224087870,Training,Trawler,1
224088000,Training,Purse seine,4
224088280,Training,Trawler,1
224088370,Training,Trawler,1
224088740,Training,Purse seine,4
224088940,Test,Trawler,1
224089000,Test,Purse seine,4
224089260,Training,Trawler,1
224089290,Test,Trawler,1
224089490,Training,Trawler,1
224090290,Training,Purse seine,4
224090880,Training,Purse seine,4
224091680,Training,Trawler,1
224092130,Training,Trawler,1
224092140,Training,Trawler,1
224092730,Test,Trawler,1
224092830,Training,Trawler,1
224092850,Training,Purse seine,3
224093320,Training,Trawler,1
224093360,Test,Trawler,1
224093430,Training,Trawler,1
224093450,Test,Trawler,1
224093460,Training,Trawler,1
224093680,Training,Trawler,1
224093750,Training,Trawler,1
224093890,Test,Trawler,1
224094480,Training,Trawler,1
224094520,Training,Longliner,3
224094570,Test,Trawler,1
224094660,Training,Trawler,1
224094770,Test,Longliner,4
224095140,Training,Trawler,1
224095230,Training,Trawler,1
224095240,Training,Purse seine,4
224095390,Training,Trawler,1
224095430,Test,Trawler,1
224095660,Test,Trawler,1
224095950,Test,Trawler,1
224096140,Training,Trawler,1
224096290,Test,Trawler,1
224096320,Training,Trawler,1
224096480,Training,Trawler,1
224096580,Training,Trawler,1
224096770,Test,Purse seine,3
224096830,Training,Purse seine,4
224096840,Training,Longliner,3
224096930,Training,Trawler,1
224096950,Training,Trawler,1
224097160,Training,Trawler,1
224097670,Test,Trawler,1
224097970,Test,Trawler,1
224098250,Training,Longliner,3
224098420,Training,Longliner,3
224098640,Training,Longliner,4
224098760,Training,Purse seine,4
224098780,Training,Purse seine,4
224098930,Training,Purse seine,4
224099270,Training,Trawler,1
224099450,Training,Longliner,4
224099470,Test,Longliner,4
224099560,Test,Longliner,3
224099940,Training,Trawler,1
224100120,Training,Purse seine,4
224100160,Training,Purse seine,4
