mmsi,shiptype,valid_from,valid_to,shipname,geartype,flag,callsign,imo,tonnage,length,national_id,rfmo_id,rank_name,notes,clav_VRMFID,clav_DateUpdated,clav_TUVI,clav_FlagCode,clav_ParentVesselTypeCode,clav_ParentVesselType,clav_VesselTypeCode,clav_GearTypeCode,clav_LengthTypeCode,clav_TonnageTypeCode,clav_PreviousName,clav_PreviousNameDate,clav_PreviousFlagCode,clav_PreviousFlagCodeDate,clav_AutStatus,clav_DateAutStart,clav_DateAutEnd,clav_DateAutTerm,clav_AutTermCode,clav_AutTermDescription,clav_AutTermReason,clav_URLID
576687000,Fish carriers,1/3/2012 0:09:37,12/29/2015 14:52:57,FUTAGAMI,,Vanuatu,YJQJ8,9105293,2581,88.94,1963,9440,WCPFC,,40877,16:51.0,23989,VUT,FO,Fish carriers,FO,,LOA,GRT,HULL NO.3345,6/3/2014 15:00:00,PAN,6/3/2014 15:00:00,Authorized,6/5/2014 8:00:00,12/30/2015 8:00:00,,,,,
431070000,Longliners,1/1/2012 22:06:08,12/31/2015 23:02:52,RYOAN MARU No. 5,Longlines (not specified),Japan,JPWV,9204192,439,50.8,MG1-1955,AT000JPN00275,ICCAT,,7002,48:49.0,1008,JPN,LO,Liners,LL,LL,LOA,GRT,RYOAN MARU NO. 5,7/31/2007 17:00:00,,,Authorized,7/31/2012 15:00:00,7/30/2017 15:00:00,,,,,3186
224050560,Pole and Line vessels,6/5/2012 17:58:52,12/8/2015 16:32:20,MANUEL PADRE SEGUNDO,Handline and pole-lines (hand operated),Spain,EARW,8733641,177,31.5,ESP000023947,ATEU0ESP00191,ICCAT,,9683,09:55.0,8017,ESP,LO,Liners,LP,LHP,LOA,GT,,,,,Authorized,12/31/2005 18:00:00,12/30/2015 18:00:00,,,,,1663
224012690,Longliners,10/16/2012 18:00:36,12/31/2015 23:44:33,TOBALINA,Handline and pole-lines (hand operated),Spain,EA8838,,147,24.85,ESP000015989,ATEU0ESP00395,ICCAT,,9856,27:50.0,8146,ESP,LO,Liners,LL,LHP,LOA,GT,,,,,Authorized,12/31/2005 15:00:00,12/30/2015 15:00:00,,,,,1701
226254000,Tuna purse seiners,2/6/2012 10:42:40,12/31/2015 23:47:24,JANVIER LOUIS RAPHAEL,Purse seines,France,FSXU,,347,38,925310,IOTC000818,IOTC,,11969,00:00.0,1738,FRA,SO,Seiners,SPT,PS,LOA,GT,,,,,Authorized,12/31/2006 15:00:00,,,,,,10047
529466000,Bunkers,3/16/2012 5:20:48,4/15/2015 6:21:07,HAI SOON 39,,Cook Islands,E5U2959,9188520,3878,103.4,2058,10274,WCPFC,,41182,21:07.0,35797,COK,VOX,Non-fishing vessels nei,VOB,,LOA,GRT,SEMUA BERSATU,2/4/2014 15:00:00,KIR,2/5/2014 15:00:00,Authorized,3/29/2015 8:00:00,3/28/2016 8:00:00,,,,,
432475000,Longliners,1/2/2012 16:27:15,2/1/2015 21:07:51,KATSUEI MARU No. 8,Longlines (not specified),Japan,JJWA,8990225,439,50.69,KG1-880,AT000JPN00551,ICCAT,,7150,48:51.0,570,JPN,LO,Liners,LL,LL,LOA,GRT,KATSUEI MARU NO. 8,7/31/2007 17:00:00,,,Authorized,7/31/2012 15:00:00,7/30/2017 15:00:00,,,,,2936
636016700,Fish carriers,10/17/2014 14:52:04,12/31/2015 23:54:37,GREEN GLACIER,Gear not known or not specified,Liberia,D5HI8,9004401,5136,115,16700,IOTC016242,IOTC,,1000727,09:11.0,16272,LBR,FO,Fish carriers,FO,UNK,LOA,GT,PLATINA REEFER,2/14/2015 15:00:00,PAN,2/14/2015 15:00:00,Authorized,2/15/2015 15:00:00,2/15/2016 15:00:00,,,,,83653
237312000,Trawlers,10/18/2012 14:01:41,12/21/2015 17:22:35,ALEXANDROS,Bottom trawls,Greece,SW4390,,61.91,24.88,GRC000021174,ATEU0GRC00008,ICCAT,,10502,00:00.0,8484,GRC,TO,Trawlers,TO,TB,LOA,GRT,,,,,Authorized,12/31/2005 18:00:00,12/30/2015 18:00:00,,,,,1399
440952000,Longliners,1/1/2012 1:34:06,12/31/2015 22:56:17,NO.620 DONG WON,Drifting longlines,"Korea, Republic of",6LCI,8821498,630,49.91,9512388-6260003,IOTC000436,IOTC,,11743,34:12.0,282,KOR,LO,Liners,LL,LLD,LOA,GT,DONG WON NO.620,8/16/2004 15:00:00,,,Authorized,8/16/2014 15:00:00,8/15/2019 15:00:00,,,,,76528
235006880,Tuna longliners,5/24/2012 5:55:23,12/31/2015 17:22:57,MAR DE BENS,Drifting longlines,United Kingdom,MDCC7,,468,46.8,40,IOTC000846,IOTC,,11993,00:00.0,9227,GBR,LO,Liners,LLT,LLD,LOA,GT,,,,,Authorized,10/7/2007 15:00:00,12/30/2020 15:00:00,,,,,12631
601391000,Longliners,8/1/2013 12:14:29,12/31/2015 11:34:56,SANTA MONICA,Longlines (not specified),South Africa,ZR3532,,224.58,23.5,CTA141,4280,CCSBT,,25808,34:22.0,19937,ZAF,LO,Liners,LL,LL,LOA,GRT,,,,,Authorized,1/31/2015 8:00:00,1/30/2016 8:00:00,,,,,15836
416240800,Longliners,10/15/2014 3:20:39,12/31/2015 11:32:37,Jin Man Fu No. 88,Longlines (not specified),"Taiwan, Republic of China",BG3730,,198,35.7,CT5-1730,15254,IATTC,,28772,00:00.0,24747,TWN,LO,Liners,LL,LL,LOA,GT,Jin Hong Ron,3/6/2013 3:00:00,,,Authorized,,,,,,,
416003676,Longliners,12/21/2012 13:07:55,12/31/2015 2:55:26,Kuan Huang Fa,Longlines (not specified),"Taiwan, Republic of China",BJ5007,,95,23.93,CT4-3007,14389,IATTC,,3794,00:00.0,656,TWN,LO,Liners,LL,LL,LOA,GT,KUAN HUANG FA,2/21/2011 3:00:00,,,Unauthorized,,5/1/2013 2:00:00,5/1/2013 2:00:00,2,Expiration of authorization,Explicit CLAV 'DROP' request,
256000219,Non-fishing vessels nei,4/2/2013 9:52:16,12/17/2015 16:55:12,San Gorg III,Gear not known or not specified,Malta,9H8834,,48.69,21.5,MLT000000212,ATEU0MLT00005,ICCAT,,11329,01:29.0,19902,MLT,VOX,Non-fishing vessels nei,VOX,NK,LOA,GT,SAN GORG III,12/31/2009 18:00:00,,,Authorized,12/31/2014 18:00:00,12/30/2015 18:00:00,,,,,5506
576285000,Fish carriers,1/1/2012 11:35:33,12/31/2015 20:44:19,Houta Maru,,Vanuatu,YJQD7,9003158,3508,105.37,1904,14326,IATTC,,30917,00:00.0,38178,VUT,FO,Fish carriers,FO,,LOA,GT,,,PAN,3/2/2010 15:00:00,Unauthorized,,3/5/2010 3:00:00,3/5/2010 3:00:00,2,Expiration of authorization,Explicit CLAV 'DROP' request,
247100930,Trawlers,10/17/2012 0:01:42,11/11/2015 0:29:57,ANNALITA,Bottom trawls,Italy,IQAL,,124,27.4,ITA000010165,ATEU0ITA00034,ICCAT,,10628,43:54.0,8587,ITA,TO,Trawlers,TO,TB,LOA,GT,,,,,Expired,12/31/2005 15:00:00,12/30/2014 15:00:00,,,,,1372
204209570,Pole and Line vessels,5/19/2012 13:47:57,12/5/2015 9:56:55,MESTRE SACADURA,Hooks and lines (not specified),Portugal,CUWM4,,148.42,25,PRT000024565,ATEU0PRT01004,ICCAT,,11436,15:48.0,20916,PRT,LO,Liners,LP,LX,LOA,GT,Mestre Sacadura,7/26/2013 2:41:17,,,Authorized,12/31/2014 18:00:00,12/30/2015 18:00:00,,,,,20461
441645000,Longliners,1/1/2012 9:07:02,12/31/2015 6:30:33,NO.638 DONG WON,Longlines (not specified),"Korea, Republic of",DTBW9,9016399,250,49.93,0910002-6261100,5983,CCSBT,,25844,00:00.0,281,KOR,LO,Liners,LL,LL,LOA,GRT,DONG WON No.638,11/8/2009 15:00:00,,,Authorized,11/9/2014 8:00:00,11/8/2019 8:00:00,,,,,15596
412460287,Longliners,1/29/2015 12:21:26,12/31/2015 12:54:34,Shen Gang Fa 716,Longlines (not specified),China,BZXD63,,302,38.85,(Yue)Chuandeng(Ji)(2013)FT-200036,15552,IATTC,,28565,00:00.0,24540,CHN,LO,Liners,LL,LL,LOA,GT,,,,,Authorized,,,,,,,
416240900,Tuna purse seiners,12/13/2012 6:04:03,12/31/2015 23:04:32,YUNG HSING FA NO.688,Purse seines,"Taiwan, Republic of China",BL2108,9680164,1428,71.79,CT8-0108,10527,WCPFC,,41420,07:15.0,36035,TWN,SO,Seiners,SPT,PS,LOA,GT,,,,,Authorized,11/29/2012 8:00:00,11/28/2016 8:00:00,,,,,
432990000,Tuna longliners,5/10/2014 7:27:42,12/31/2015 19:52:09,FUKUEI MARU NO. 58,Drifting longlines,Japan,7JRV,,436,50.59,KG1-58,11117,WCPFC,,41974,00:51.0,24912,JPN,LO,Liners,LLT,LLD,RGL,GRT,,,,,Authorized,7/2/2014 8:00:00,7/30/2017 8:00:00,,,,,
367332090,Trollers,2/5/2015 21:09:40,9/25/2015 7:30:14,MISS PACIFIC,Trolling lines,United States of America,WDE2961,8036562,68,23.04,621170,7373,IATTC,,5673,00:00.0,780,USA,LO,Liners,LT,LTL,LOA,GRT,MISS JOANIE,2/20/2011 3:00:00,,,Authorized,,,,,,,
432353000,Longliners,1/9/2012 1:12:48,12/31/2015 13:40:16,SEIFUKU MARU No. 78,Longlines (not specified),Japan,JPZG,9262792,379,49.39,IT1-703,AT000JPN00409,ICCAT,,7069,48:47.0,37974,JPN,LO,Liners,LL,LL,LOA,GRT,SEIFUKU MARU NO. 78,7/31/2007 17:00:00,,,Authorized,7/31/2012 15:00:00,7/30/2017 15:00:00,,,,,3047
224431000,Purse seiners,3/11/2013 14:10:51,11/12/2015 6:02:53,KURTZIO,Purse seines,Spain,EAUN,7385461,1000,56.1,ESP000010037,ATEU0ESP00171,ICCAT,,9668,10:03.0,1776,ESP,SO,Seiners,SP,PS,LOA,GT,,,,,Authorized,12/31/2005 18:00:00,12/30/2015 18:00:00,,,,,1865
224020890,Longliners,4/16/2012 19:59:32,12/30/2015 14:05:10,MADRE JOSEFA UNO,Handline and pole-lines (hand operated),Spain,EANV,9163374,239,30,ESP000023454,ATEU0ESP00184,ICCAT,,9678,09:54.0,8013,ESP,LO,Liners,LL,LHP,LOA,GT,,,,,Authorized,12/31/2005 18:00:00,12/30/2015 18:00:00,,,,,1618
247081650,Trawlers,10/17/2012 3:00:47,11/16/2015 16:24:05,NARDINO,Bottom trawls,Italy,IMMI,,139,27,ITA000019193,ATEU0ITA00414,ICCAT,,10891,43:57.0,8850,ITA,TO,Trawlers,TO,TB,LOA,GT,Sea Dragon No. 168,4/9/2008 4:06:00,PAN,12/30/2005 15:00:00,Expired,12/31/2005 15:00:00,12/30/2014 15:00:00,,,,,992
416237700,Tuna longliners,8/1/2012 10:54:51,12/31/2015 23:02:31,KUO RONG NO.6,Longlines (not specified),"Taiwan, Republic of China",BJ5084,,98.4,23.95,CT4-3084,10153,WCPFC,,19872,20:32.0,21145,TWN,LO,Liners,LLT,LL,LOA,GT,GWO RONG NO.6,5/17/2015 5:20:32,,,Authorized,12/29/2011 8:00:00,12/28/2016 8:00:00,,,,,
416631000,Tuna longliners,8/30/2014 10:16:36,12/31/2015 21:17:31,CHIEN CHANG NO.36,Longlines (not specified),"Taiwan, Republic of China",BH3282,8749456,497,52.65,CT6-1282,11139,WCPFC,,41996,53:49.0,2874,TWN,LO,Liners,LLT,LL,LOA,GT,,,,,Authorized,8/6/2012 8:00:00,8/5/2016 8:00:00,,,,,
431838000,Longliners,1/26/2012 19:13:04,12/14/2015 23:24:03,Fukuseki Maru No. 7,Longlines (not specified),Japan,JEKB,,379,49.39,SO1-1157,4243,IATTC,,4629,13:00.0,361,JPN,LO,Liners,LL,LL,LOA,GT,FUKUSEKI MARU NO. 7,2/21/2011 3:00:00,,,Authorized,,,,,,,
224132000,Longliners,2/16/2012 11:36:48,12/31/2015 19:01:23,ZUMAYA DOUS,Handline and pole-lines (hand operated),Spain,ECBF,,262,30,ESP000025778,ATEU0ESP00487,ICCAT,,9919,10:00.0,1508,ESP,LO,Liners,LL,LHP,LOA,GT,,,BRA,12/30/2005 15:00:00,Authorized,12/31/2005 18:00:00,12/30/2015 18:00:00,,,,,3464
557005500,Tuna purse seiners,9/22/2015 5:03:43,12/31/2015 23:09:03,SOUTHERN SEAS NO.301,One boat operated purse seines,Solomon Islands,H4SR,,1408,70.8,1097,11348,WCPFC,,1000919,20:46.0,38595,SLB,SO,Seiners,SPT,PS1,LOA,GT,,,,,Authorized,10/18/2015 8:00:00,12/30/2015 8:00:00,,,,,
247151980,Longliners,7/9/2012 22:02:55,12/30/2015 19:24:30,ISEA,Longlines (not specified),Italy,IFWA,,179,29.3,ITA000023480,ATEU0ITA00310,ICCAT,,10819,28:18.0,8778,ITA,LO,Liners,LL,LL,LOA,GT,,,,,Authorized,12/31/2014 15:00:00,12/30/2015 15:00:00,,,,,1102
204226000,Tuna longliners,5/15/2012 12:39:45,12/1/2015 11:05:25,AGUAS SANTAS,Drifting longlines,Portugal,CUTG,,232.7,27.2,AH-768-C,5553,CCSBT,,1503,13:00.0,9118,PRT,LO,Liners,LLT,LLD,LOA,GRT,,,,,Authorized,12/31/2009 8:00:00,12/30/2020 8:00:00,,,,,10485
224501000,Tuna purse seiners,1/4/2012 7:19:43,2/10/2015 14:00:27,JUAN RAMON EGA��A,Gear not known or not specified,Spain,EAUT,,2107,66,13655,8857,WCPFC,,24865,02:41.0,1752,ESP,SO,Seiners,SPT,UNK,LOA,GT,,,,,Unauthorized,12/31/2007 8:00:00,12/30/2020 8:00:00,4/7/2015 5:02:41,2,Expiration of authorization,Explicit CLAV 'DROP' request,
367176750,Trollers,8/1/2012 5:37:40,12/31/2015 16:28:38,PACIFIC HOOKER,Gear not known or not specified,United States of America,WDD6722,,97,20.42,589114,9363,WCPFC,,25274,06:05.0,929,USA,LO,Liners,LT,UNK,RGL,GRT,,,,,Unauthorized,6/13/2009 15:00:00,6/12/2014 15:00:00,5/31/2014 20:06:05,2,Expiration of authorization,Explicit CLAV 'DROP' request,
351747000,Fish carriers,1/4/2012 17:00:14,12/28/2015 20:36:11,FRIO AEGEAN I,Gear not known or not specified,Panama,3FSS8,9196357,7355,126.39,25879-98-CH,AT000PAN00152,ICCAT,,33645,29:53.0,31527,PAN,FO,Fish carriers,FO,NK,LOA,GT,ASIAN ORCHID,3/18/2014 15:00:00,,,Authorized,3/19/2015 18:00:00,3/19/2016 18:00:00,,,,,27613
432962000,Longliners,2/10/2014 4:16:53,12/31/2015 22:57:01,HOSHIN MARU No.78,Drifting longlines,Japan,7JQB,9690303,660,49.99,TY1-220,IOTC015513,IOTC,,35641,00:59.0,24852,JPN,LO,Liners,LL,LLD,LOA,GT,,,,,Authorized,3/3/2014 15:00:00,7/30/2017 15:00:00,,,,,67328
370070000,Fish carriers,1/1/2012 23:39:45,12/31/2015 21:34:28,FONG KUO NO 819,,Panama,3FCY3,8913992,5131,106.38,42061-10,9040,WCPFC,,40770,34:56.0,35385,PAN,FO,Fish carriers,FO,,LOA,GRT,SEED LEAF,6/22/2014 15:00:00,MHL,6/22/2014 15:00:00,Authorized,6/24/2014 8:00:00,6/24/2016 8:00:00,,,,,
224016620,Purse seiners,2/18/2014 1:26:51,12/17/2015 9:21:10,CAVALLETS,Purse seines,Spain,EA2324,,39.11,20.18,ESP000022016,ATEU0ESP03317,ICCAT,,10126,28:31.0,21005,ESP,SO,Seiners,SP,PS,LOA,GT,,,,,Authorized,12/31/2010 15:00:00,12/30/2015 15:00:00,,,,,22721
440575000,Tuna purse seiners,1/3/2012 14:02:08,12/31/2015 22:54:35,COSMOS KIM,Purse seines,"Korea, Republic of",HLLF,,734,69.49,9510055- 6260009,IOTC008410,IOTC,,14539,41:56.0,190,KOR,SO,Seiners,SPT,PS,LOA,GT,,,,,Unauthorized,3/29/2015 15:00:00,,3/30/2015 7:41:56,2,Expiration of authorization,Explicit CLAV 'DROP' request,78289
431935000,Pole and Line vessels,1/1/2012 8:51:45,12/31/2015 10:58:29,OTOSHIRO MARU NO. 3,Handline and pole-lines (hand operated),Japan,JFJX,,499,56.87,ME1-913,324,WCPFC,,22000,57:27.0,915,JPN,LO,Liners,LP,LHP,RGL,GRT,,,,,Authorized,7/30/2012 15:00:00,7/29/2017 15:00:00,,,,,
416574000,Tuna purse seiners,10/15/2014 6:25:49,12/31/2015 12:19:37,CHING FENG NO.787,Purse seines,"Taiwan, Republic of China",BZNC,8628535,1091,69.2,CT8-0048,4018,WCPFC,,22788,33:40.0,14355,TWN,SO,Seiners,SPT,PS,LOA,GT,,,,,Authorized,5/15/2012 8:00:00,5/14/2016 8:00:00,,,,,
431500470,Longliners,6/4/2014 14:04:43,12/29/2015 12:12:24,88 TAIWA MARU,Longlines (not specified),Japan,JPSY,,409,49.9,KO1-828,607,CCSBT,,26951,00:00.0,1229,JPN,LO,Liners,LL,LL,LOA,GRT,,,,,Unauthorized,5/31/2003 15:00:00,4/28/2006 15:00:00,4/29/2006 9:00:00,2,Expiration of authorization,Explicit CLAV 'DROP' request,662
431329000,Longliners,1/1/2012 6:00:43,12/31/2015 20:09:30,KOEI MARU No. 108,Longlines (not specified),Japan,JDYH,9185372,395,49.2,KG1-80,AT000JPN00044,ICCAT,,6898,29:06.0,617,JPN,LO,Liners,LL,LL,LOA,GRT,KOEI MARU NO. 108,7/31/2007 17:00:00,,,Authorized,7/31/2012 17:00:00,7/30/2017 17:00:00,,,,,3437
431263000,Fish carriers,10/18/2015 23:34:24,12/31/2015 23:43:32,Gouta Maru,,Japan,7JUZ,9746827,4865,104.2,142469,16002,IATTC,,1000900,00:00.0,38579,JPN,FO,Fish carriers,FO,,LOA,GT,,,,,Unauthorized,,10/27/2015 2:00:00,10/27/2015 2:00:00,2,Expiration of authorization,Explicit CLAV 'DROP' request,
416002356,Tuna longliners,8/21/2012 1:34:37,10/11/2015 15:00:41,JIN YU CHENG,Longlines (not specified),"Taiwan, Republic of China",BK5868,,49.75,21.6,CT3-3868,2537,WCPFC,,21269,55:53.0,13077,TWN,LO,Liners,LLT,LL,LOA,GT,,,,,Authorized,8/31/2014 8:00:00,8/30/2019 8:00:00,,,,,
416000464,Tuna longliners,1/16/2013 7:58:57,10/26/2015 22:14:59,CHUAN YI,Longlines (not specified),"Taiwan, Republic of China",BJ4717,,98.11,28.2,CT4-2717,3779,WCPFC,,22539,24:46.0,160,TWN,LO,Liners,LLT,LL,LOA,GT,WAN FU I,2/15/2011 8:00:00,,,Authorized,10/16/2014 8:00:00,10/15/2019 8:00:00,,,,,
416199800,Tuna longliners,4/7/2013 1:33:58,12/31/2015 22:56:12,JIN CHIN FU NO.68,Longlines (not specified),"Taiwan, Republic of China",BJ4778,,99.74,27.6,CT4-2778,5420,WCPFC,,24092,17:00.0,137,TWN,LO,Liners,LLT,LL,LOA,GT,CHIUAN FA SHENG NO.126,2/16/2011 8:00:00,,,Authorized,8/27/2014 8:00:00,8/26/2019 8:00:00,,,,,
356065000,Fish carriers,1/1/2012 5:18:23,12/31/2015 21:17:35,Suruga 1,,Panama,H3OD,9109263,2596,88.94,27341-00-D,140,IATTC,,32555,00:00.0,28530,PAN,FO,Fish carriers,FO,,LOA,GT,,,,,Unauthorized,,,4/7/2015 2:00:00,2,Expiration of authorization,Explicit CLAV 'DROP' request,
271072603,Trollers,3/6/2013 12:12:14,12/25/2015 9:32:58,KAPTAN ALAY,Bottom trawls,Turkey,TC7256,,118,27.2,TUR001451781,AT000TUR00079,ICCAT,,32657,21:48.0,30542,TUR,LO,Liners,LT,TB,LOA,GT,Kaptan Alay,7/3/2008 4:54:00,,,Authorized,8/31/2012 15:00:00,9/8/2016 15:00:00,,,,,2465
440703000,Longliners,1/1/2012 0:00:19,12/30/2015 22:30:49,ORYONG NO. 721,Longlines (not specified),"Korea, Republic of",DTAH8,,300,49.61,9705004-6260007,8299,IATTC,,5985,00:00.0,857,KOR,LO,Liners,LL,LL,LOA,GRT,,,,,Authorized,,,,,,,
440821000,Longliners,2/7/2012 21:15:18,12/31/2015 21:20:56,Chilsung No.1,Longlines (not specified),"Korea, Republic of",HLJC,8717855,385,47.21,9512359-6260008,AT000KOR00012,ICCAT,,7178,00:15.0,122,KOR,LO,Liners,LL,LL,LOA,GRT,CHILSUNG NO.1,10/27/2006 17:00:00,,,Authorized,10/27/2006 17:00:00,10/26/2016 17:00:00,,,,,2959
352349000,Fish carriers,1/2/2012 13:50:01,12/31/2015 23:56:44,FRIO SHINANO,Gear not known or not specified,Panama,3FNR3,9073385,7307,125,20990-93-E,AT000PAN00184,ICCAT,,1000244,49:22.0,36103,PAN,FO,Fish carriers,FO,NK,LOA,GRT,SHINANO REEFER,12/31/2014 18:00:00,,,Authorized,1/1/2015 18:00:00,1/1/2016 18:00:00,,,,,36128
247100740,Longliners,12/13/2013 11:12:08,12/14/2015 14:32:25,ONDA,Longlines (not specified),Italy,IZKV,,131,23.92,ITA000025548,ATEU0ITA00459,ICCAT,,10924,35:14.0,8883,ITA,LO,Liners,LL,LL,LOA,GT,,,,,Authorized,12/31/2014 15:00:00,12/30/2015 15:00:00,,,,,837
440704000,Longliners,1/1/2012 9:01:02,12/31/2015 18:47:27,ORYONG NO.715,Drifting longlines,"Korea, Republic of",DTAD8,8717867,628,49.61,9608001- 6260006,IOTC000481,IOTC,,11783,46:01.0,863,KOR,LO,Liners,LL,LLD,LOA,GT,ORYONG NO. 715,5/27/2011 6:12:00,,,Authorized,8/8/2015 15:00:00,8/7/2020 15:00:00,,,,,85980
368652000,Pole and Line vessels,2/4/2015 12:40:34,12/31/2015 23:41:40,NICOLE MARIE,Handline and pole-lines (mechanized),United States of America,WSA9839,,43,20.42,649350,10687,IATTC,,1930,00:00.0,813,USA,LO,Liners,LP,LHM,LOA,GRT,,,,,Authorized,,,,,,,
431500460,Tuna longliners,2/24/2015 0:44:06,12/31/2015 21:33:21,HOMARE MARU NO.29,Drifting longlines,Japan,JETJ,,379,48.19,KO1-729,217,WCPFC,,20940,58:58.0,441,JPN,LO,Liners,LLT,LLD,RGL,GRT,,,,,Authorized,7/30/2012 15:00:00,7/29/2017 15:00:00,,,,,
431620000,Tuna longliners,1/14/2014 16:06:09,11/14/2015 21:08:49,DAITO MARU NO. 8,Drifting longlines,Japan,JGGR,,467,49.9,TK1-1336,407,WCPFC,,22820,25:36.0,224,JPN,LO,Liners,LLT,LLD,RGL,GRT,,,,,Authorized,7/30/2012 15:00:00,7/29/2017 15:00:00,,,,,
224581000,Longliners,1/1/2012 9:14:10,12/31/2015 19:51:49,Talasa,Longlines (not specified),Spain,ECBN,,427,39,VILL-1-7-02,12365,IATTC,,2516,00:00.0,1242,ESP,LO,Liners,LL,LL,LOA,GT,TALASA,2/21/2011 3:00:00,ECU,12/8/2013 15:00:00,Authorized,,,,,,,
416004378,Longliners,10/11/2012 20:00:28,12/31/2015 22:05:32,MAN AN,Longlines (not specified),"Taiwan, Republic of China",BG3725,8672926,198,36,CT5-1725,5873,CCSBT,,26267,26:24.0,22242,TWN,LO,Liners,LL,LL,LOA,GRT,,,,,Authorized,3/31/2015 8:00:00,9/29/2016 9:00:00,,,,,16070
316018816,Trollers,9/4/2012 22:24:26,11/12/2015 20:19:34,Canadian Shore,Trolling lines,Canada,CFN5434,,90,23.32,29503,14738,IATTC,,4100,00:00.0,21187,CAN,LO,Liners,LT,LTL,LOA,GT,CANADIAN SHORE,5/18/2012 2:00:00,,,Authorized,,,,,,,
412328757,Longliners,7/29/2015 7:31:40,12/31/2015 14:21:39,ZHONG SHUI 747,,China,BZTK5,9686118,270,36.52,(LU)CHUANDENG(JI)(2012)FT-200067,10540,WCPFC,,41433,53:08.0,36048,CHN,LO,Liners,LL,,RGL,GT,,,,,Authorized,6/29/2014 8:00:00,3/30/2017 8:00:00,,,,,
271072766,Unknown,11/15/2014 19:37:08,12/15/2015 12:48:42,ALIOGULLARI,Gear not known or not specified,Turkey,TC7344,,126,31.2,53.11.G.0495,AT000TUR00092,ICCAT,,8334,00:00.0,6959,TUR,UNK,Unknown,UNK,UNK,UNK,GRT,ALIOGLULARI,2/15/2011 18:00:00,,,Authorized,,,,,,,2478
224155950,Unknown,5/9/2013 10:03:35,12/30/2015 14:05:50,BONITO DOS,Hooks and lines (not specified),Spain,ECIM,,125.6,21,ESP000026355,ATEU0ESP00575,ICCAT,,9965,10:01.0,20756,ESP,UNK,Unknown,UNK,LX,LOA,GT,,,,,Authorized,12/31/2010 18:00:00,12/30/2015 18:00:00,,,,,4072
553111744,Tuna purse seiners,10/15/2014 1:07:00,12/31/2015 22:55:34,MAJESTIC STAR,Purse seines,Papua New Guinea,P2V5611,,2338,73.2,1464,11172,WCPFC,,1000082,37:26.0,37573,PNG,SO,Seiners,SPT,PS,LOA,GT,,,,,Authorized,12/31/2014 8:00:00,12/30/2015 8:00:00,,,,,
247094940,Purse seiners,10/17/2012 20:00:10,12/29/2015 14:48:33,APOLLO 12,Purse seines,Italy,IJFU,,71,26.7,ITA000003855,ATEU0ITA00052,ICCAT,,10639,43:54.0,8598,ITA,SO,Seiners,SP,PS,LOA,GT,,,,,Expired,12/31/2005 15:00:00,12/30/2014 15:00:00,,,,,1273
247146640,Longliners,9/10/2012 19:22:35,9/19/2015 9:24:19,RAMBO,Longlines (not specified),Italy,IWOT,,88,23.75,ITA000003416,ATEU0ITA00506,ICCAT,,10959,02:09.0,8918,ITA,LO,Liners,LL,LL,LOA,GT,,,,,Authorized,12/31/2014 15:00:00,12/30/2015 15:00:00,,,,,877
512410000,Trawlers,10/27/2015 22:17:55,12/31/2015 22:46:35,SAN TANGAROA,,New Zealand,ZMA2633,,202,23.98,15944,5988,CCSBT,,26509,00:00.0,22484,NZL,TO,Trawlers,TO,,LOA,GRT,,,,,Unauthorized,7/22/2013 15:00:00,12/29/2013 15:00:00,12/30/2013 8:00:00,2,Expiration of authorization,Explicit CLAV 'DROP' request,14368
224185240,Unknown,11/12/2012 17:53:42,12/31/2015 10:19:51,KATAMBO,Gear not known or not specified,Spain,EA8513,,70.18,25,ESP000026754,ATEU0ESP03394,ICCAT,,33092,17:45.0,30976,ESP,UNK,Unknown,UNK,UNK,LOA,GT,,,,,Expired,7/31/2013 17:00:00,7/31/2015 17:00:00,,,,,24012
224161140,Longliners,1/4/2013 10:00:20,12/30/2015 11:04:16,MATXAKU,Longlines (not specified),Spain,EA8311,,73,23,ESP000026384,ATEU0ESP00759,ICCAT,,34007,10:02.0,28634,ESP,LO,Liners,LL,LL,LOA,GT,,,,,Expired,8/5/2013 17:00:00,8/5/2015 17:00:00,,,,,4256
356517000,Fish carriers,1/5/2012 21:51:10,12/31/2015 23:47:40,ASIAN COSMOS,Gear not known or not specified,Panama,3FLM8,9172698,6971,130.02,25635-98-D,AT000PAN00162,ICCAT,,34210,01:42.0,28837,PAN,FO,Fish carriers,FO,NK,LOA,GRT,ASIAN CHERRY,12/1/2014 15:00:00,,,Authorized,12/3/2015 18:00:00,12/2/2016 18:00:00,,,,,27737
247145190,Longliners,5/20/2013 7:57:26,12/28/2015 14:39:28,DELFINO,Longlines (not specified),Italy,IVVS,,59,20.7,ITA000015100,ATEU0ITA10156,ICCAT,,34238,00:19.0,28865,ITA,LO,Liners,LL,LL,LOA,GT,,,,,Authorized,12/31/2014 15:00:00,12/30/2015 15:00:00,,,,,31314
316028083,Multipurpose vessels nei,8/9/2014 22:12:14,12/31/2015 22:56:50,PACIFIC SUNRISE,,Canada,CZ9660,,37.67,13.39,22717,7683,WCPFC,,39711,04:07.0,24872,CAN,MO,Multipurpose vessels,MOX,,UNK,GRT,,,,,Unauthorized,,5/31/2014 20:04:07,5/31/2014 20:04:07,2,Expiration of authorization,Explicit CLAV 'DROP' request,
